sampling_period,patch,date,time,treatment,divers,observer,transect,heading,quadrat,shoot_count,distance_patch,above_ground,below_ground,shoot_bag_num,percent_total_n,percent_total_c,total_grunt_nh4_rate_ug,total_grunt_nh4_rate,mean_sand_depth,sd_sand_depth,original_cuke_density,final_cuke_density,true_seagrass_area,total_reef_area,log_original_cuke_density,log_final_cuke_density,lat,lon,total_cuke_excretion_initial,total_cuke_excretion_final,patch_size,grunt_pee_m2,cuke_pee_final_m2,log_grunt_pee_m2,log_cuke_pee_m2,scale_log_og_cukes,scale_log_cukes_final,scale_log_grunt_pee_m2,scale_log_cuke_pee_m2,scale_distance,scale_sand,scale_seagrass_area,scale_reef_area,scale_patch_size,cont_treatment,scale_cont_treatment,mean_blade_height,sd_blade_height,n_blade_height,se_blade_height
2,Josh,2019-08-12,12:30:00,half,"HW, RG",HW,2,30,2,272,2.1,0.808,5.999,T2Q2,0.016659999999999998,0.36991999999999997,1726.0426667063466,123.20076136376493,19.25,3.947573094109004,0.4237593152593763,0.21187965762968816,47.19660259918609,22.997889276778874,-0.8585896376161153,-1.5169013134984517,24.844133,-76.24934703,243.6,123.6,70.19449187596497,2.6103735137471427,2.6188325683029454,1.05000983169208,0.9965665206786463,0.5264191788720234,0.7367577007192228,-1.2275278122055076,0.7269024544698971,0.22033923837192934,0.36387129226447296,0.1272423613934601,-0.21345619927045884,-0.0580758210181752,-0.5,0,9.68,1.4446452851824905,5,0.6460650122085236
2,Josh,2019-08-12,12:30:00,half,"HW, RG",RG,2,30,3,109,3.6,0.409,2.895,T2Q3,0.01538,0.36534999999999995,1726.0426667063466,123.20076136376493,18.5,7.118052168020874,0.4237593152593763,0.21187965762968816,47.19660259918609,22.997889276778874,-0.8585896376161153,-1.5169013134984517,24.844133,-76.24934703,243.6,123.6,70.19449187596497,2.6103735137471427,2.6188325683029454,1.05000983169208,0.9965665206786463,0.5264191788720234,0.7367577007192228,-1.2275278122055076,0.7269024544698971,1.1730516035743994,0.25723548939005164,0.1272423613934601,-0.21345619927045884,-0.0580758210181752,-0.5,0,9.92,1.5023315213360866,5,0.671863081289633
2,Josh,2019-08-12,12:30:00,half,"HW, RG",HW,3,210,1,235,0.3,NA,NA,T3Q1,0.01818,0.37788,1726.0426667063466,123.20076136376493,26,4.08248290463863,0.4237593152593763,0.21187965762968816,47.19660259918609,22.997889276778874,-0.8585896376161153,-1.5169013134984517,24.844133,-76.24934703,243.6,123.6,70.19449187596497,2.6103735137471427,2.6188325683029454,1.05000983169208,0.9965665206786463,0.5264191788720234,0.7367577007192228,-1.2275278122055076,0.7269024544698971,-0.9229155998710349,1.3235935181342648,0.1272423613934601,-0.21345619927045884,-0.0580758210181752,-0.5,0,13.68,1.8846750383023592,5,0.842852300228219
2,Josh,2019-08-12,12:30:00,half,"HW, RG",HW,3,210,2,241,2.4,NA,NA,T3Q2,0.016659999999999998,0.36991999999999997,1726.0426667063466,123.20076136376493,19.25,3.947573094109004,0.4237593152593763,0.21187965762968816,47.19660259918609,22.997889276778874,-0.8585896376161153,-1.5169013134984517,24.844133,-76.24934703,243.6,123.6,70.19449187596497,2.6103735137471427,2.6188325683029454,1.05000983169208,0.9965665206786463,0.5264191788720234,0.7367577007192228,-1.2275278122055076,0.7269024544698971,0.41088171141242325,0.36387129226447296,0.1272423613934601,-0.21345619927045884,-0.0580758210181752,-0.5,0,10.94,2.922841083603417,5,1.3071342700732773
2,Josh,2019-08-12,12:30:00,half,"HW, RG",RG,3,210,3,72,3.9,NA,NA,T3Q3,0.01538,0.36534999999999995,1726.0426667063466,123.20076136376493,18.5,7.118052168020874,0.4237593152593763,0.21187965762968816,47.19660259918609,22.997889276778874,-0.8585896376161153,-1.5169013134984517,24.844133,-76.24934703,243.6,123.6,70.19449187596497,2.6103735137471427,2.6188325683029454,1.05000983169208,0.9965665206786463,0.5264191788720234,0.7367577007192228,-1.2275278122055076,0.7269024544698971,1.3635940766148933,0.25723548939005164,0.1272423613934601,-0.21345619927045884,-0.0580758210181752,-0.5,0,12.6,3.5121218657671887,5,1.570668647423765
2,Biscuit,2019-08-13,12:30:00,zero,"HW, RG",RG,1,120,1,208,0.2,NA,NA,T1Q1,0.01914,0.35712000000000005,31967.465628092617,2281.760573025883,24,4.760952285695233,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,-0.9864297575511995,1.039231377135808,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,21.64,4.830424411995285,5,2.1602314690791813
2,Biscuit,2019-08-13,12:30:00,zero,"HW, RG",HW,1,120,2,201,2.8,NA,NA,T1Q2,0.01737,0.35409,31967.465628092617,2281.760573025883,14.625,5.1214418542698175,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,0.6649383421330819,-0.29371615879445845,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,18.5,3.915992849840254,5,1.7512852423291867
2,Biscuit,2019-08-13,12:30:00,zero,"HW, RG",HW,1,120,3,59,4.5,NA,NA,T1Q3,0.01737,0.35104,31967.465628092617,2281.760573025883,4,0.816496580927726,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,1.7446790226958817,-1.8043900328487605,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,11.32,1.6068602926203635,5,0.7186097689288672
2,Biscuit,2019-08-13,12:30:00,zero,"HW, RG",RG,2,30,1,177,0.1,0.721,4.539,T2Q1,0.01914,0.35712000000000005,31967.465628092617,2281.760573025883,24,4.760952285695233,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,-1.049943915231364,1.039231377135808,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,11.879999999999999,2.0054924582256595,5,0.8968834929911463
2,Biscuit,2019-08-13,12:30:00,zero,"HW, RG",HW,2,30,2,194,0.9,0.279,6.636,T2Q2,0.01737,0.35409,31967.465628092617,2281.760573025883,14.625,5.1214418542698175,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,-0.5418306537900468,-0.29371615879445845,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,10.08,3.563285001231308,5,1.5935494971917252
2,Biscuit,2019-08-13,12:30:00,zero,"HW, RG",HW,2,30,3,13,2.4,0.077,0.563,T2Q3,0.01737,0.35104,31967.465628092617,2281.760573025883,4,0.816496580927726,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,0.41088171141242325,-1.8043900328487605,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,7.9,1.547578754054216,5,0.692098258919931
2,Biscuit,2019-08-13,12:30:00,zero,"HW, RG",RG,3,210,1,197,0.1,NA,NA,T3Q1,0.01914,0.35712000000000005,31967.465628092617,2281.760573025883,24,4.760952285695233,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,-1.049943915231364,1.039231377135808,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,14.82,1.742699056062176,5,0.7793587107359484
2,Biscuit,2019-08-13,12:30:00,zero,"HW, RG",HW,3,210,2,254,1.5,NA,NA,T3Q2,0.01737,0.35409,31967.465628092617,2281.760573025883,14.625,5.1214418542698175,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,-0.16074570770905874,-0.29371615879445845,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,9.94,2.0366639388961545,5,0.9108238029388559
2,Biscuit,2019-08-13,12:30:00,zero,"HW, RG",HW,3,210,3,34,3,NA,NA,T3Q3,0.01737,0.35104,31967.465628092617,2281.760573025883,4,0.816496580927726,0.27244969401992847,0,40.37442596355201,13.834543428263004,-1.300301291022376,-4.891386666278263,24.851367,-76.26735002,135.6,0,54.20896939181501,56.51499726796713,0,4.038872425252524,-2.4064789070070094,0.11831356876235528,-1.194509809478628,0.24710649979977994,-1.2069602261090813,0.7919666574934113,-1.8043900328487605,-0.048212490104855246,-0.4273947921797895,-0.2793727003542179,-1,-1.2236643728386054,6.7,1.4832396974191326,5,0.6633249580710799
2,LS02,2019-08-14,11:00:00,natural,"HW, RG",HW,1,120,1,375,0,NA,NA,T1Q1,0.01816,0.37316000000000005,17789.848286861066,1269.796451596079,16,3.366501646120693,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,-1.1134580729115289,-0.09821718685801939,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,17.72,5.023644095673975,5,2.246641938538493
2,LS02,2019-08-14,11:00:00,natural,"HW, RG",RG,1,120,2,194,0.6,NA,NA,T1Q2,0.01781,0.37918,17789.848286861066,1269.796451596079,12.125,3.06526235962492,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,-0.7323731268305409,-0.6491688350425295,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,10.9,2.8521921393903322,5,1.2755391017134676
2,LS02,2019-08-14,11:00:00,natural,"HW, RG",RG,1,120,3,132,2.1,NA,NA,T1Q3,0.015600000000000001,0.36588,17789.848286861066,1269.796451596079,9.75,2.9860788111948193,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,0.22033923837192934,-0.986848877478197,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,8.42,0.43817804600413285,5,0.19595917942265423
2,LS02,2019-08-14,11:00:00,natural,"HW, RG",HW,2,30,1,361,0,0.488,1.671,T2Q1,0.01816,0.37316000000000005,17789.848286861066,1269.796451596079,16,3.366501646120693,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,-1.1134580729115289,-0.09821718685801939,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,16.18,3.6286361074100566,5,1.6227754003558228
2,LS02,2019-08-14,11:00:00,natural,"HW, RG",RG,2,30,2,175,1.5,0.488,2.712,T2Q2,0.01781,0.37918,17789.848286861066,1269.796451596079,12.125,3.06526235962492,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,-0.16074570770905874,-0.6491688350425295,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,11.4,3.082207001484488,5,1.378404875209022
2,LS02,2019-08-14,11:00:00,natural,"HW, RG",RG,2,30,3,57,3,0.188,3.082,T2Q3,0.015600000000000001,0.36588,17789.848286861066,1269.796451596079,9.75,2.9860788111948193,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,0.7919666574934113,-0.986848877478197,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,8.52,0.8814760348415608,5,0.3942080668885406
2,LS02,2019-08-14,11:00:00,natural,"HW, RG",HW,3,210,1,315,0,NA,NA,T3Q1,0.01816,0.37316000000000005,17789.848286861066,1269.796451596079,16,3.366501646120693,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,-1.1134580729115289,-0.09821718685801939,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,21.44,3.8102493356734533,5,1.7039953051578511
2,LS02,2019-08-14,11:00:00,natural,"HW, RG",RG,3,210,2,205,1.1,NA,NA,T3Q2,0.01781,0.37918,17789.848286861066,1269.796451596079,12.125,3.06526235962492,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,-0.4148023384297174,-0.6491688350425295,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,12.88,4.908869523627614,5,2.195313189501671
2,LS02,2019-08-14,11:00:00,natural,"HW, RG",HW,3,210,3,100,2.6,NA,NA,T3Q3,0.015600000000000001,0.36588,17789.848286861066,1269.796451596079,9.75,2.9860788111948193,0.022855842226149354,0.022855842226149354,43.752489630677474,9.628874057059669,-3.7785485170286037,-3.494403982078894,24.841433,-76.276583,15.6,15.6,53.38136368773714,29.022267357004274,0.35655113872792993,3.3765485142292633,-0.8059055737638443,-2.1713851257877055,-0.39499610938781904,-0.07966849713742409,-0.29739580727794535,0.5379100267727527,-0.986848877478197,0.038665597450300106,-0.5255854533630994,-0.2908297271617392,0,1.2236643728386054,9.1,2.6466960535732094,5,1.1836384583140243
2,76S,2019-08-14,12:30:00,natural,"HW, RG",RG,1,120,1,210,0,NA,NA,T1Q1,0.01641,0.36280999999999997,279.59164293566744,19.956576940447356,22.25,8.770214744615247,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,-1.1134580729115289,0.7904145037621583,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,18.759999999999998,4.928792955683978,5,2.2042232191862965
2,76S,2019-08-14,12:30:00,natural,"HW, RG",HW,1,120,2,283,1.6,NA,NA,T1Q2,0.01594,0.36357,279.59164293566744,19.956576940447356,17.625,1.4930394055974097,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,-0.09723155002889403,0.13282705270322678,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,17.36,4.10280391927277,5,1.8348296923692944
2,76S,2019-08-14,12:30:00,natural,"HW, RG",HW,1,120,3,103,3.2,NA,NA,T1Q3,0.0159,0.35882,279.59164293566744,19.956576940447356,12.5,4.222953153106642,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,0.9189949728537409,-0.5958509336053188,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,11.66,2.3586012804202405,5,1.0547985589675402
2,76S,2019-08-14,12:30:00,natural,"HW, RG",RG,2,30,1,193,0,0.322,1.586,T2Q1,0.01641,0.36280999999999997,279.59164293566744,19.956576940447356,22.25,8.770214744615247,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,-1.1134580729115289,0.7904145037621583,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,20.88,1.8619881847100956,5,0.8327064308626416
2,76S,2019-08-14,12:30:00,natural,"HW, RG",HW,2,30,2,303,1.3,1.461,11.663,T2Q2,0.01594,0.36357,279.59164293566744,19.956576940447356,17.625,1.4930394055974097,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,-0.2877740230693881,0.13282705270322678,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,16.4,2.9214722315983077,5,1.306522100846365
2,76S,2019-08-14,12:30:00,natural,"HW, RG",HW,2,30,3,159,2.8,0.346,9.076,T2Q3,0.0159,0.35882,279.59164293566744,19.956576940447356,12.5,4.222953153106642,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,0.6649383421330819,-0.5958509336053188,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,14.58,4.475712233823797,5,2.001599360511489
2,76S,2019-08-14,12:30:00,natural,"HW, RG",HW,3,210,1,261,0,NA,NA,T3Q1,0.01641,0.36280999999999997,279.59164293566744,19.956576940447356,22.25,8.770214744615247,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,-1.1134580729115289,0.7904145037621583,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,18,5.507721852090935,5,2.4631280924872745
2,76S,2019-08-14,12:30:00,natural,"HW, RG",HW,3,210,2,258,0.7,NA,NA,T3Q2,0.01594,0.36357,279.59164293566744,19.956576940447356,17.625,1.4930394055974097,0.698042208206936,0.698042208206936,18.623515665898136,6.589810418719925,-0.3594757078375041,-0.34877309138795276,24.85207502,-76.25828097,156,156,25.21332608461806,1.0715794642893455,8.37650649848323,0.276786807237908,2.1361335702111104,0.9875598195043656,1.4052946322097621,-1.6090178161786752,1.3744889283910127,-0.6688589691503762,0.13282705270322678,-0.6076091372532814,-0.596539121302373,-0.680776244378879,0,1.2236643728386054,18.740000000000002,3.645956664580642,5,1.630521389004143
